time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground","TWA - True Wind Angle","TWD - True Wind Direction",Heel,"Trim Fore / Aft","VMG - Velocity Made Good","GPS Satellites","GPS HAcc","Battery Charge","Battery 1 Voltage","Battery 1 Temperature"
"2024-02-29 05:05:15.199","2024-02-29 08:32:02.772",32.490327,34.919219,7.49,4.429471,292.23,,,-134.71,-2.44,,4,8.805,34,3.674,-241.8
"2024-02-29 05:05:16.199","2024-02-29 08:32:02.773",32.490321,34.919148,344.29,4.38965,283.6,,,-134.54,-2.22,,4,7.004,34,3.676,-241.9
"2024-02-29 05:05:17.199","2024-02-29 08:32:02.773",32.490321,34.919132,323.89,4.631632,261.8,,,-132.27,-3.98,,4,5.934,33,3.668,-241.9
"2024-02-29 05:05:18.199","2024-02-29 08:32:02.774",32.490315,34.919289,299.2,4.973468,237.29,,,-131.28,-5.23,,4,7.594,34,3.672,-242
"2024-02-29 05:05:19.199","2024-02-29 08:32:02.775",32.490269,34.919321,281.47,5.238228,218.92,,,-130.53,-5.39,,4,7.141,34,3.672,-241.9
"2024-02-29 05:05:20.199","2024-02-29 08:32:02.776",32.490221,34.919301,267.04,5.361112,204.35,,,-131.29,-7.09,,5,4.641,34,3.674,-241.9
"2024-02-29 05:05:21.199","2024-02-29 08:32:02.776",32.490172,34.919283,261.14,5.442188,197.53,,,-131.08,-15.77,,5,4.578,34,3.674,-241.9
"2024-02-29 05:05:22.199","2024-02-29 08:32:02.777",32.490124,34.919243,264.32,5.547382,192.66,,,-130.02,-15.99,,5,4.477,34,3.674,-242
"2024-02-29 05:05:23.199","2024-02-29 08:32:02.777",32.490089,34.919200,301.47,5.656838,202.36,,,-134.59,1.07,,5,4.43,36,3.686,-242
"2024-02-29 05:05:24.199","2024-02-29 08:32:02.778",32.490046,34.919170,286.88,5.428979,212.73,,,-135.16,-4.88,,5,4.398,35,3.678,-241.9
"2024-02-29 05:05:25.199","2024-02-29 08:32:02.778",32.490003,34.919141,281.31,5.323637,210.08,,,-135.56,-4.36,,5,4.379,34,3.676,-241.9
"2024-02-29 05:05:26.199","2024-02-29 08:32:02.779",32.489954,34.919116,280.52,5.385942,206.19,,,-135.23,-6.43,,5,4.359,34,3.67,-241.9
"2024-02-29 05:05:27.199","2024-02-29 08:32:02.78",32.489905,34.919089,278.78,5.574182,202.51,,,-134.72,-6.8,,5,4.332,34,3.672,-241.9
"2024-02-29 05:05:28.199","2024-02-29 08:32:02.78",32.489854,34.919061,279.58,5.76825,201.53,,,-135.74,-7.8,,5,4.32,36,3.689,-242.1
"2024-02-29 05:05:29.199","2024-02-29 08:32:02.781",32.489804,34.919031,278.92,5.926512,202.24,,,-134.24,-6.67,,5,4.305,34,3.672,-241.9
"2024-02-29 05:05:30.199","2024-02-29 08:32:02.781",32.489745,34.919001,279.11,6.168491,202.79,,,-134.41,-6.56,,5,4.266,34,3.672,-241.9
"2024-02-29 05:05:31.199","2024-02-29 08:32:02.782",32.489689,34.918968,281.06,6.547733,202.32,,,-135.42,-6.37,,5,4.234,34,3.672,-241.9
"2024-02-29 05:05:32.199","2024-02-29 08:32:02.782",32.489634,34.918932,282.87,6.689849,203.18,,,-135.54,-8.16,,5,4.203,34,3.672,-241.9
"2024-02-29 05:05:33.199","2024-02-29 08:32:02.783",32.489577,34.918895,281.37,6.710766,203.71,,,-135.2,-6.94,,5,4.188,34,3.672,-242
"2024-02-29 05:05:34.199","2024-02-29 08:32:02.783",32.489518,34.918858,283.08,6.877619,204.85,,,-135.8,-6.75,,5,4.168,33,3.664,-242
"2024-02-29 05:05:35.199","2024-02-29 08:32:02.784",32.489461,34.918819,285.84,7.070641,205.53,,,-134.96,-7.77,,5,4.148,34,3.672,-241.9
"2024-02-29 05:05:36.199","2024-02-29 08:32:02.785",32.489403,34.918779,286.14,7.119811,206.65,,,-135.75,-5.63,,5,4.145,34,3.674,-242
"2024-02-29 05:05:37.199","2024-02-29 08:32:02.785",32.489344,34.918740,284.94,7.182105,207.16,,,-137.25,-5.45,,5,4.145,34,3.674,-241.9
"2024-02-29 05:05:38.199","2024-02-29 08:32:02.786",32.489284,34.918702,284.61,7.238154,206.46,,,-135.98,-7.22,,6,4.148,35,3.676,-242
"2024-02-29 05:05:39.199","2024-02-29 08:32:02.786",32.489221,34.918664,284.29,7.372674,205.49,,,-135.55,-7.19,,7,4.086,34,3.676,-242
"2024-02-29 05:05:40.199","2024-02-29 08:32:02.787",32.489161,34.918623,284.84,7.428076,204.86,,,-136.23,-9.02,,7,4.035,33,3.67,-241.9
"2024-02-29 05:05:41.199","2024-02-29 08:32:02.788",32.489101,34.918579,286.37,7.540589,206.13,,,-135.6,-9.51,,7,3.918,34,3.674,-242
"2024-02-29 05:05:42.199","2024-02-29 08:32:02.788",32.489044,34.918533,292.37,7.64518,208.96,,,-136.84,-7.25,,7,3.789,34,3.672,-241.9
"2024-02-29 05:05:43.199","2024-02-29 08:32:02.789",32.488986,34.918485,295.01,7.672809,212.47,,,-136.44,-3.49,,7,3.689,34,3.674,-242
"2024-02-29 05:05:44.199","2024-02-29 08:32:02.789",32.488928,34.918435,292.99,7.816815,213.53,,,-135.89,-4.64,,7,3.619,34,3.676,-241.9
"2024-02-29 05:05:45.199","2024-02-29 08:32:02.79",32.488867,34.918389,289.75,7.858775,212.99,,,-135.19,-7.75,,8,3.545,34,3.672,-241.8
"2024-02-29 05:05:46.199","2024-02-29 08:32:02.79",32.488806,34.918341,289.99,7.97239,210.91,,,-135.43,-5.68,,8,3.482,33,3.668,-241.9
"2024-02-29 05:05:47.199","2024-02-29 08:32:02.79",32.488745,34.918293,289.09,8.023906,211.35,,,-134.85,-7.5,,8,3.422,34,3.672,-242
"2024-02-29 05:05:48.199","2024-02-29 08:32:02.79",32.488683,34.918245,289.89,8.009254,211.17,,,-135.25,-8.59,,8,3.359,33,3.67,-241.9
"2024-02-29 05:05:49.099","2024-02-29 08:32:02.791",32.488629,34.918200,290.54,8.055924,211.57,,,-135.98,-7.57,,8,3.309,34,3.672,-241.9
"2024-02-29 05:05:50.199","2024-02-29 08:32:02.791",32.488561,34.918144,291.33,8.12423,212.36,,,-136.62,-3.86,,8,3.252,34,3.674,-241.8
"2024-02-29 05:05:51.199","2024-02-29 08:32:02.791",32.488496,34.918097,289,8.292875,211.92,,,-134.02,-6.97,,8,3.211,33,3.668,-241.9
"2024-02-29 05:05:52.199","2024-02-29 08:32:02.792",32.488430,34.918047,289.97,8.453676,211.12,,,-134.54,-9.1,,8,3.16,34,3.674,-241.9
"2024-02-29 05:05:53.199","2024-02-29 08:32:02.792",32.488368,34.917991,292.03,8.53941,212.58,,,-133.83,-9.96,,8,3.109,34,3.674,-241.9
"2024-02-29 05:05:54.199","2024-02-29 08:32:02.792",32.488315,34.917928,297.12,8.440107,216.06,,,-133.85,-14.93,,8,3.049,34,3.672,-242
"2024-02-29 05:05:55.199","2024-02-29 08:32:02.792",32.488276,34.917851,309.4,8.145705,224.98,,,-132.76,-13.44,,8,2.992,34,3.674,-242
"2024-02-29 05:05:56.199","2024-02-29 08:32:02.792",32.488253,34.917770,321.47,7.869153,237.64,,,-133.71,-5.89,,8,2.953,33,3.668,-241.9
"2024-02-29 05:05:57.199","2024-02-29 08:32:02.793",32.488241,34.917690,333.76,7.485418,249.2,,,-138.63,8.2,,8,2.91,33,3.666,-241.8
"2024-02-29 05:05:58.199","2024-02-29 08:32:02.793",32.488215,34.917619,321.96,7.09907,252.39,,,-138,4.5,,8,2.877,34,3.674,-241.8
"2024-02-29 05:05:59.199","2024-02-29 08:32:02.793",32.488172,34.917565,300.45,6.9408,239.95,,,-136.9,-4.23,,8,2.848,34,3.672,-241.9
"2024-02-29 05:06:00.199","2024-02-29 08:32:02.794",32.488121,34.917516,290.06,6.911209,224.83,,,-135.55,-8.78,,9,2.775,34,3.67,-242
"2024-02-29 05:06:01.199","2024-02-29 08:32:02.794",32.488070,34.917465,289.04,7.14792,217.11,,,-134.85,-8.26,,9,2.586,34,3.672,-242
"2024-02-29 05:06:02.199","2024-02-29 08:32:02.794",32.488016,34.917410,293.89,7.266357,216.07,,,-134.83,-7.24,,9,2.463,33,3.668,-242
"2024-02-29 05:06:03.199","2024-02-29 08:32:02.794",32.487962,34.917357,294.07,7.63958,216.66,,,-134.78,-7.79,,10,2.361,34,3.672,-241.9
"2024-02-29 05:06:04.199","2024-02-29 08:32:02.795",32.487908,34.917306,294.84,7.68164,216.56,,,-133.72,-8.04,,10,2.287,34,3.674,-242.1
"2024-02-29 05:06:05.199","2024-02-29 08:32:02.795",32.487852,34.917254,291.9,7.736648,216.04,,,-133.62,-8.23,,10,2.223,34,3.672,-241.9
"2024-02-29 05:06:06.199","2024-02-29 08:32:02.795",32.487794,34.917202,293.28,7.859048,216.16,,,-133.67,-7.2,,10,2.168,34,3.676,-241.9
"2024-02-29 05:06:07.199","2024-02-29 08:32:02.795",32.487736,34.917150,295.29,7.994809,216.35,,,-133.36,-8.57,,11,2.119,34,3.672,-241.8
"2024-02-29 05:06:08.199","2024-02-29 08:32:02.796",32.487679,34.917099,290.08,7.994037,216.13,,,-134.16,-7.44,,11,2.078,33,3.666,-241.9
"2024-02-29 05:06:09.199","2024-02-29 08:32:02.796",32.487622,34.917049,291.56,7.901485,215.98,,,-134.8,-8,,11,2.039,34,3.67,-241.9
"2024-02-29 05:06:10.199","2024-02-29 08:32:02.796",32.487565,34.916999,291.51,7.803716,215.9,,,-135.63,-7,,11,2,34,3.674,-241.9
"2024-02-29 05:06:11.199","2024-02-29 08:32:02.796",32.487509,34.916950,292.42,7.739946,216.32,,,-135.94,-4.38,,11,1.97,34,3.674,-242
"2024-02-29 05:06:12.199","2024-02-29 08:32:02.797",32.487450,34.916905,289.78,7.697872,215.38,,,-135.64,-5.5,,11,1.943,34,3.672,-241.9
"2024-02-29 05:06:13.199","2024-02-29 08:32:02.797",32.487389,34.916865,284.32,7.658131,211.75,,,-135.99,-7.86,,11,1.923,33,3.668,-241.9
"2024-02-29 05:06:14.199","2024-02-29 08:32:02.797",32.487325,34.916824,283.08,7.750776,209.01,,,-135.08,-11.78,,11,1.897,34,3.672,-242
"2024-02-29 05:06:15.199","2024-02-29 08:32:02.802",32.487263,34.916776,286.71,8.014981,208.93,,,-134.83,-10.25,,11,1.867,34,3.674,-241.9
"2024-02-29 05:06:16.199","2024-02-29 08:32:02.803",32.487204,34.916725,294.81,8.175886,213.27,,,-135.82,-3.56,,11,1.85,34,3.674,-241.9
"2024-02-29 05:06:17.199","2024-02-29 08:32:02.804",32.487145,34.916678,291.08,8.063578,215.2,,,-135.48,-4.38,,13,1.837,34,3.672,-242
"2024-02-29 05:06:18.199","2024-02-29 08:32:02.804",32.487084,34.916636,286.26,7.914637,213.23,,,-135.2,-6.83,,13,1.82,34,3.672,-241.8
"2024-02-29 05:06:19.199","2024-02-29 08:32:02.805",32.487022,34.916596,285.15,7.856041,210.23,,,-133.71,-11.45,,13,1.804,33,3.666,-241.9
"2024-02-29 05:06:20.199","2024-02-29 08:32:02.805",32.486964,34.916549,292.25,7.85176,210.38,,,-136.4,-8.8,,13,1.784,33,3.668,-241.9
"2024-02-29 05:06:21.199","2024-02-29 08:32:02.806",32.486909,34.916497,297.55,7.839119,215,,,-135.43,-7.32,,13,1.767,34,3.67,-242
"2024-02-29 05:06:22.199","2024-02-29 08:32:02.806",32.486857,34.916441,301.09,7.848741,218.9,,,-135.72,-5.58,,13,1.725,34,3.674,-241.9
"2024-02-29 05:06:23.199","2024-02-29 08:32:02.807",32.486807,34.916385,302.2,7.83592,222.05,,,-135.51,-5.7,,13,1.653,34,3.676,-241.9
"2024-02-29 05:06:24.199","2024-02-29 08:32:02.808",32.486755,34.916330,299.73,7.800317,222.68,,,-135.25,-4.05,,13,1.6,34,3.674,-241.9
"2024-02-29 05:06:25.199","2024-02-29 08:32:02.808",32.486703,34.916277,299.84,7.67456,221.36,,,-134.81,-9.38,,13,1.56,33,3.666,-241.9
"2024-02-29 05:06:26.199","2024-02-29 08:32:02.808",32.486652,34.916223,299.18,7.661142,220.46,,,-132.89,-11.2,,13,1.5,34,3.672,-241.8
"2024-02-29 05:06:27.199","2024-02-29 08:32:02.809",32.486604,34.916166,301.73,7.58905,223.01,,,-133.25,-6.92,,13,1.43,34,3.672,-241.9
"2024-02-29 05:06:28.199","2024-02-29 08:32:02.81",32.486558,34.916112,303.34,7.303516,224.82,,,-133.87,-8.03,,13,1.391,34,3.674,-241.8
"2024-02-29 05:06:29.199","2024-02-29 08:32:02.81",32.486516,34.916058,303.85,7.126268,225.6,,,-135.2,-6.44,,13,1.351,34,3.672,-241.9
"2024-02-29 05:06:30.099","2024-02-29 08:32:02.811",32.486479,34.916011,304.79,6.869297,226.19,,,-134.62,-9.38,,13,1.331,33,3.668,-241.9
"2024-02-29 05:06:31.199","2024-02-29 08:32:02.811",32.486437,34.915952,306.97,6.682477,227.59,,,-135.8,-6.78,,13,1.315,34,3.67,-241.9
"2024-02-29 05:06:32.199","2024-02-29 08:32:02.812",32.486401,34.915900,307.04,6.4585,230.42,,,-134.93,-7.67,,14,1.285,33,3.67,-241.9
"2024-02-29 05:06:33.199","2024-02-29 08:32:02.812",32.486363,34.915846,306.87,6.271907,230.83,,,-134.61,-8.89,,14,1.215,33,3.67,-242
"2024-02-29 05:06:34.199","2024-02-29 08:32:02.813",32.486330,34.915793,308.92,6.124476,232.18,,,-134.1,-4.78,,14,1.165,34,3.674,-241.9
"2024-02-29 05:06:35.199","2024-02-29 08:32:02.814",32.486298,34.915744,310.83,5.953424,233.95,,,-134.44,-4.58,,14,1.132,34,3.672,-241.9
"2024-02-29 05:06:36.199","2024-02-29 08:32:02.814",32.486263,34.915699,304.8,5.722504,230.13,,,-134.4,-5.78,,14,1.108,33,3.664,-242
"2024-02-29 05:06:37.199","2024-02-29 08:32:02.814",32.486228,34.915658,299.46,5.575252,225.86,,,-133.73,-8.24,,14,1.091,34,3.67,-242
"2024-02-29 05:06:38.199","2024-02-29 08:32:02.815",32.486194,34.915617,300.33,5.453806,224.75,,,-133.32,-6.21,,14,1.072,34,3.674,-241.9
"2024-02-29 05:06:39.199","2024-02-29 08:32:02.815",32.486162,34.915578,300.1,5.328506,225.97,,,-133.67,-6.92,,14,1.066,34,3.674,-241.9
"2024-02-29 05:06:40.199","2024-02-29 08:32:02.816",32.486130,34.915539,301.14,5.132823,226.53,,,-133.72,-6.73,,14,1.06,34,3.672,-242
"2024-02-29 05:06:41.199","2024-02-29 08:32:02.816",32.486100,34.915500,302.51,5.008013,225.94,,,-134.03,-7.65,,14,1.055,34,3.672,-241.9
"2024-02-29 05:06:42.199","2024-02-29 08:32:02.816",32.486070,34.915460,303.47,4.910919,225.76,,,-133.97,-5.8,,14,1.058,33,3.668,-242
"2024-02-29 05:06:43.199","2024-02-29 08:32:02.817",32.486042,34.915422,305.76,4.830147,228.24,,,-134.03,-5.87,,14,1.055,34,3.674,-241.9
"2024-02-29 05:06:44.199","2024-02-29 08:32:02.817",32.486014,34.915385,304.37,4.745123,228.82,,,-134.55,-5.58,,14,1.053,34,3.672,-241.9
"2024-02-29 05:06:45.199","2024-02-29 08:32:02.818",32.485985,34.915349,302.27,4.752988,227.6,,,-135,-6.17,,14,1.05,34,3.672,-241.9
"2024-02-29 05:06:46.199","2024-02-29 08:32:02.818",32.485954,34.915315,300.4,4.681744,224.67,,,-134.37,-7.69,,14,1.052,34,3.672,-241.9
"2024-02-29 05:06:47.199","2024-02-29 08:32:02.818",32.485924,34.915280,299.73,4.609783,223.67,,,-134.16,-6.84,,14,1.061,34,3.676,-241.9
"2024-02-29 05:06:48.199","2024-02-29 08:32:02.819",32.485895,34.915246,301.34,4.595564,225.24,,,-133.65,-6.46,,14,1.062,34,3.674,-242
"2024-02-29 05:06:49.199","2024-02-29 08:32:02.819",32.485865,34.915213,300.72,4.527343,225.03,,,-134.28,-7.57,,14,1.062,34,3.674,-241.9
"2024-02-29 05:06:50.199","2024-02-29 08:32:02.82",32.485837,34.915178,300.46,4.489742,225.45,,,-132.65,-6.32,,14,1.06,34,3.674,-242
"2024-02-29 05:06:51.199","2024-02-29 08:32:02.82",32.485808,34.915145,302.81,4.477788,226.29,,,-131.92,-6.26,,13,1.067,34,3.674,-242
"2024-02-29 05:06:52.199","2024-02-29 08:32:02.821",32.485779,34.915112,306.44,4.469697,224.66,,,-131.86,-4.92,,13,1.07,34,3.672,-241.9
"2024-02-29 05:06:53.199","2024-02-29 08:32:02.822",32.485748,34.915080,295.82,4.451661,221.19,,,-132.51,-8.13,,12,1.087,33,3.668,-241.9
"2024-02-29 05:06:54.199","2024-02-29 08:32:02.823",32.485718,34.915048,301.57,4.533669,221.5,,,-134.03,-6.59,,13,1.107,33,3.67,-241.9
"2024-02-29 05:06:55.199","2024-02-29 08:32:02.824",32.485688,34.915015,299.38,4.492405,222.86,,,-133.8,-7.11,,13,1.111,34,3.672,-241.9
"2024-02-29 05:06:56.199","2024-02-29 08:32:02.824",32.485658,34.914983,300.3,4.495216,222.92,,,-134.44,-6.03,,14,1.103,34,3.674,-242
"2024-02-29 05:06:57.199","2024-02-29 08:32:02.825",32.485628,34.914951,299.58,4.464553,224.42,,,-133.99,-7.76,,14,1.091,34,3.672,-241.8
"2024-02-29 05:06:58.199","2024-02-29 08:32:02.826",32.485598,34.914918,301.89,4.498611,222.74,,,-133.44,-6.33,,14,1.085,33,3.666,-241.9
"2024-02-29 05:06:59.199","2024-02-29 08:32:02.827",32.485567,34.914887,298.82,4.516323,223.17,,,-133.06,-7.15,,14,1.087,33,3.666,-241.9
"2024-02-29 05:07:00.199","2024-02-29 08:32:02.827",32.485538,34.914854,298.87,4.442626,222.12,,,-133.81,-6.13,,15,1.076,34,3.672,-241.9
"2024-02-29 05:07:01.199","2024-02-29 08:32:02.828",32.485510,34.914823,302.23,4.334344,223.34,,,-133.25,-4.5,,15,1.06,34,3.674,-241.9
"2024-02-29 05:07:02.199","2024-02-29 08:32:02.828",32.485481,34.914792,298.36,4.34335,221.88,,,-134.15,-7.17,,15,1.057,34,3.672,-241.9
"2024-02-29 05:07:03.199","2024-02-29 08:32:02.829",32.485451,34.914762,300.65,4.404348,221.73,,,-134.27,-5.06,,15,1.052,34,3.67,-241.8
"2024-02-29 05:07:04.199","2024-02-29 08:32:02.829",32.485418,34.914734,295.86,4.417732,218.77,,,-133.54,-5.94,,15,1.047,34,3.676,-241.9
"2024-02-29 05:07:05.199","2024-02-29 08:32:02.83",32.485384,34.914707,293.08,4.518528,215.56,,,-133.31,-5.39,,15,1.035,34,3.672,-241.9
"2024-02-29 05:07:06.199","2024-02-29 08:32:02.83",32.485348,34.914683,289.87,4.569547,214,,,-133.85,-7.13,,14,1.023,34,3.676,-241.9
"2024-02-29 05:07:07.199","2024-02-29 08:32:02.831",32.485311,34.914663,284.29,4.592932,209.61,,,-133.66,-8.65,,14,1.015,34,3.674,-241.9
"2024-02-29 05:07:08.199","2024-02-29 08:32:02.831",32.485273,34.914641,283.25,4.580874,206.27,,,-132.62,-8.76,,14,1.011,34,3.674,-241.9
"2024-02-29 05:07:09.199","2024-02-29 08:32:02.832",32.485237,34.914617,285.46,4.600748,207.68,,,-130.61,-5.35,,14,1.006,33,3.668,-241.9
"2024-02-29 05:07:10.199","2024-02-29 08:32:02.832",32.485201,34.914596,288.19,4.547963,208.08,,,-132.73,-4.79,,15,1.006,33,3.668,-241.9
"2024-02-29 05:07:11.099","2024-02-29 08:32:02.833",32.485167,34.914578,281.26,4.523621,206.31,,,-132.39,-8.46,,15,1.004,34,3.672,-241.9
"2024-02-29 05:07:12.199","2024-02-29 08:32:02.834",32.485126,34.914555,282.35,4.55255,204.53,,,-132.59,-8.21,,15,1.001,34,3.672,-242.1
"2024-02-29 05:07:13.199","2024-02-29 08:32:02.834",32.485087,34.914534,283.44,4.695333,205.25,,,-133.03,-6.31,,15,0.9927,34,3.674,-241.9
"2024-02-29 05:07:14.199","2024-02-29 08:32:02.835",32.485047,34.914512,281.14,4.796617,205.41,,,-133.26,-6.76,,15,0.9849,34,3.676,-241.9
"2024-02-29 05:07:15.199","2024-02-29 08:32:02.836",32.485006,34.914487,281.18,5.001764,206.7,,,-132.81,-9.51,,14,0.9839,34,3.674,-241.9
"2024-02-29 05:07:16.199","2024-02-29 08:32:02.837",32.484964,34.914459,285.64,5.22676,206.91,,,-133.27,-8.91,,14,0.98,34,3.672,-241.9
"2024-02-29 05:07:17.199","2024-02-29 08:32:02.838",32.484922,34.914427,292.83,5.420521,211.23,,,-133.66,-8.39,,14,0.9736,34,3.672,-241.9
"2024-02-29 05:07:18.199","2024-02-29 08:32:02.838",32.484881,34.914391,297.31,5.534092,215.36,,,-134.42,-8.56,,14,0.9678,34,3.674,-241.8
"2024-02-29 05:07:19.199","2024-02-29 08:32:02.839",32.484841,34.914350,301.68,5.713282,219.32,,,-135,-5.77,,14,0.9658,34,3.676,-242
"2024-02-29 05:07:20.199","2024-02-29 08:32:02.839",32.484801,34.914307,302.45,5.917028,222.11,,,-133.94,-6.58,,14,0.9688,34,3.676,-241.8
"2024-02-29 05:07:21.199","2024-02-29 08:32:02.84",32.484759,34.914262,300.07,6.147289,222,,,-134.86,-7.39,,14,0.9746,34,3.672,-241.9
"2024-02-29 05:07:22.199","2024-02-29 08:32:02.84",32.484716,34.914217,301.78,6.330187,221.75,,,-134.41,-5.67,,14,0.9937,34,3.674,-241.9
"2024-02-29 05:07:23.199","2024-02-29 08:32:02.841",32.484670,34.914173,299.19,6.454098,221.39,,,-133.8,-6.01,,13,0.9966,34,3.67,-241.9
"2024-02-29 05:07:24.199","2024-02-29 08:32:02.841",32.484623,34.914126,299.28,6.659639,220.22,,,-133.99,-7.64,,13,0.9976,34,3.674,-242
"2024-02-29 05:07:25.199","2024-02-29 08:32:02.842",32.484576,34.914078,299.55,6.83716,220.71,,,-132.87,-8.32,,13,1.005,34,3.674,-242
"2024-02-29 05:07:26.199","2024-02-29 08:32:02.842",32.484530,34.914028,303.63,6.931129,221.77,,,-133.4,-7.25,,13,1.015,33,3.67,-242
"2024-02-29 05:07:27.199","2024-02-29 08:32:02.843",32.484483,34.913976,303.41,7.063537,222.99,,,-135.25,-5.35,,14,1.018,34,3.672,-241.9
"2024-02-29 05:07:28.199","2024-02-29 08:32:02.843",32.484436,34.913923,302.95,7.164093,223.64,,,-133.99,-4.59,,14,1.023,34,3.672,-242
"2024-02-29 05:07:29.199","2024-02-29 08:32:02.844",32.484386,34.913870,300.81,7.276902,223.03,,,-133.85,-5.12,,15,1.027,34,3.672,-241.9
"2024-02-29 05:07:30.199","2024-02-29 08:32:02.844",32.484334,34.913818,299.95,7.431849,221.61,,,-133.37,-5.49,,14,1.021,35,3.678,-241.9
"2024-02-29 05:07:31.199","2024-02-29 08:32:02.845",32.484282,34.913768,298.77,7.514719,220.61,,,-133.19,-7.16,,15,1.025,34,3.674,-242
"2024-02-29 05:07:32.199","2024-02-29 08:32:02.845",32.484230,34.913718,297.82,7.463166,219.82,,,-133.85,-6.01,,14,1.032,35,3.678,-241.9
"2024-02-29 05:07:33.199","2024-02-29 08:32:02.846",32.484180,34.913670,294.94,7.310585,219.84,,,-132.42,-13.1,,13,1.033,34,3.674,-241.9
"2024-02-29 05:07:34.199","2024-02-29 08:32:02.846",32.484136,34.913609,303.33,7.239051,223.55,,,-132.2,-15.28,,11,1.042,34,3.674,-241.9
"2024-02-29 05:07:35.199","2024-02-29 08:32:02.847",32.484112,34.913537,322.41,7.341538,237.94,,,-131.51,-13.23,,11,1.042,34,3.674,-242
"2024-02-29 05:07:36.199","2024-02-29 08:32:02.847",32.484109,34.913462,340.38,7.239641,255.55,,,-129.93,-10.4,,11,1.048,34,3.674,-242
"2024-02-29 05:07:37.199","2024-02-29 08:32:02.848",32.484125,34.913390,359.71,7.172368,276.59,,,-130.22,-4.87,,10,1.059,33,3.668,-241.9
"2024-02-29 05:07:38.199","2024-02-29 08:32:02.849",32.484150,34.913321,7.65,6.950365,291.16,,,-133.14,-2.61,,11,1.063,33,3.668,-241.9
"2024-02-29 05:07:39.199","2024-02-29 08:32:02.85",32.484180,34.913255,12.52,7.011288,297.29,,,-133.71,-4.04,,12,1.067,34,3.672,-242
"2024-02-29 05:07:40.199","2024-02-29 08:32:02.85",32.484214,34.913189,15.51,7.046851,300.73,,,-134.13,-7.79,,10,1.068,34,3.674,-241.9
"2024-02-29 05:07:41.199","2024-02-29 08:32:02.851",32.484251,34.913127,20.38,7.110656,304.44,,,-133.1,-3.94,,11,1.067,34,3.674,-241.9
"2024-02-29 05:07:42.199","2024-02-29 08:32:02.852",32.484287,34.913063,20.18,7.171508,304.21,,,-133.78,-4.94,,12,1.081,34,3.672,-242
"2024-02-29 05:07:43.199","2024-02-29 08:32:02.852",32.484324,34.913003,21.84,7.093941,305.85,,,-133.63,-6.55,,10,1.093,33,3.668,-241.8
"2024-02-29 05:07:44.199","2024-02-29 08:32:02.853",32.484362,34.912939,22.12,7.192509,304.93,,,-134.59,-2.94,,12,1.103,34,3.674,-241.9
"2024-02-29 05:07:45.199","2024-02-29 08:32:02.854",32.484399,34.912883,23.96,7.080925,308.8,,,-134.45,-5.19,,13,1.12,33,3.67,-241.9
"2024-02-29 05:07:46.199","2024-02-29 08:32:02.855",32.484420,34.912836,31.88,6.04608,302.98,,,-135.21,-5.77,,15,1.209,34,3.672,-241.9
"2024-02-29 05:07:47.199","2024-02-29 08:32:02.855",32.484437,34.912778,30.09,5.248211,297.68,,,-135.47,-7.58,,13,1.36,34,3.672,-242
"2024-02-29 05:07:48.199","2024-02-29 08:32:02.856",32.484457,34.912739,37.73,5.437773,292.86,,,-134.94,-6.64,,11,1.508,33,3.666,-241.9
"2024-02-29 05:07:49.199","2024-02-29 08:32:02.857",32.484492,34.912676,33.58,5.390502,300.4,,,-134.71,-7.83,,11,1.559,34,3.67,-241.9
"2024-02-29 05:07:50.199","2024-02-29 08:32:02.858",32.484533,34.912617,31.86,6.92566,305.9,,,-135.62,-4.58,,11,1.548,34,3.672,-241.9
"2024-02-29 05:07:51.199","2024-02-29 08:32:02.858",32.484579,34.912569,30.5,6.751171,311.13,,,-135.88,-4.32,,11,1.543,34,3.672,-241.8
"2024-02-29 05:07:52.099","2024-02-29 08:32:02.859",32.484620,34.912526,27.82,6.63354,316.05,,,-136.6,-6.58,,11,1.534,34,3.672,-241.9
"2024-02-29 05:07:53.199","2024-02-29 08:32:02.859",32.484667,34.912467,22.65,6.51567,312.69,,,-135.85,-10.03,,11,1.53,34,3.674,-241.9
"2024-02-29 05:07:54.199","2024-02-29 08:32:02.86",32.484708,34.912414,22.34,6.418303,310.45,,,-135.73,-8.86,,11,1.531,32,3.66,-242
"2024-02-29 05:07:55.199","2024-02-29 08:32:02.86",32.484747,34.912364,23.5,6.412171,309.85,,,-135.73,-7.67,,12,1.519,33,3.67,-241.9
"2024-02-29 05:07:56.199","2024-02-29 08:32:02.861",32.484787,34.912311,22.95,6.386508,309.8,,,-134.59,-8.42,,11,1.522,34,3.672,-241.9
"2024-02-29 05:07:57.199","2024-02-29 08:32:02.861",32.484826,34.912258,24.48,6.427032,309.73,,,-135.31,-6.77,,11,1.526,34,3.672,-241.9
"2024-02-29 05:07:58.199","2024-02-29 08:32:02.862",32.484865,34.912207,22.69,6.378334,310.68,,,-135.16,-7.16,,12,1.518,34,3.674,-241.9
"2024-02-29 05:07:59.199","2024-02-29 08:32:02.862",32.484906,34.912155,21.31,6.354384,309.48,,,-135.23,-6.7,,12,1.477,34,3.672,-241.9
"2024-02-29 05:08:00.199","2024-02-29 08:32:02.863",32.484944,34.912103,21.8,6.290473,309.13,,,-134.66,-8.31,,11,1.451,33,3.67,-241.9
