time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground","TWA - True Wind Angle","TWD - True Wind Direction",Heel,"Trim Fore / Aft","VMG - Velocity Made Good","GPS Satellites","GPS HAcc","Battery Charge","Battery 1 Voltage","Battery 1 Temperature"
"2024-03-01 05:54:14.7","2024-03-01 09:01:03.612",32.488785,34.889831,246.49,0.02999811,246.49,,,0.86,-29.3,,7,11.3,38,3.697,-252.8
"2024-03-01 05:54:15.7","2024-03-01 09:01:03.612",32.488783,34.889826,246.32,0.03680397,246.32,,,0.86,-29.3,,7,3.182,37,3.695,-253
"2024-03-01 05:54:16.7","2024-03-01 09:01:03.613",32.488783,34.889825,246.22,0.03765867,246.22,,,0.85,-29.29,,7,2.809,39,3.703,-252.9
"2024-03-01 05:54:17.7","2024-03-01 09:01:03.614",32.488783,34.889824,246.31,0.1180004,246.31,,,0.85,-29.31,,7,2.652,38,3.701,-253
"2024-03-01 05:54:18.7","2024-03-01 09:01:03.615",32.488785,34.889824,246.26,0.09093571,246.26,,,0.82,-29.31,,8,2.537,38,3.697,-252.6
"2024-03-01 05:54:19.7","2024-03-01 09:01:03.615",32.488787,34.889823,246.21,0.03421798,246.21,,,0.8,-29.31,,8,2.445,37,3.695,-252.9
"2024-03-01 05:54:20.7","2024-03-01 09:01:03.616",32.488788,34.889823,246.24,0.02121779,246.24,,,0.79,-29.3,,8,2.371,38,3.697,-252.6
"2024-03-01 05:54:21.7","2024-03-01 09:01:03.616",32.488789,34.889822,246.4,0.02489728,246.4,,,0.81,-29.3,,8,2.307,37,3.695,-252.9
"2024-03-01 05:54:22.7","2024-03-01 09:01:03.617",32.488790,34.889822,246.33,0.02976615,246.33,,,0.82,-29.28,,8,2.248,38,3.695,-252.8
"2024-03-01 05:54:23.7","2024-03-01 09:01:03.618",32.488790,34.889821,246.28,0.02122062,246.28,,,0.83,-29.29,,8,2.189,38,3.695,-252.8
"2024-03-01 05:54:24.7","2024-03-01 09:01:03.618",32.488790,34.889820,246.32,0.02705252,246.32,,,0.83,-29.29,,8,2.141,38,3.697,-252.9
"2024-03-01 05:54:25.7","2024-03-01 09:01:03.619",32.488791,34.889820,246.12,0.02591291,246.12,,,0.83,-29.28,,8,2.1,38,3.697,-252.9
"2024-03-01 05:54:26.7","2024-03-01 09:01:03.619",32.488791,34.889819,246.23,0.02393578,246.23,,,0.82,-29.28,,8,2.059,38,3.695,-252.6
"2024-03-01 05:54:27.7","2024-03-01 09:01:03.619",32.488791,34.889818,246.2,0.01762299,246.2,,,0.81,-29.29,,7,2.023,38,3.699,-252.6
"2024-03-01 05:54:28.7","2024-03-01 09:01:03.62",32.488791,34.889817,246.31,0.02386906,246.31,,,0.83,-29.31,,7,1.99,38,3.697,-252.6
"2024-03-01 05:54:29.7","2024-03-01 09:01:03.62",32.488791,34.889816,246.22,0.02366298,246.22,,,0.81,-29.3,,8,1.96,38,3.697,-252.6
"2024-03-01 05:54:30.7","2024-03-01 09:01:03.621",32.488792,34.889816,246.28,0.03188333,246.28,,,0.85,-29.28,,9,1.89,38,3.699,-252.8
"2024-03-01 05:54:31.7","2024-03-01 09:01:03.622",32.488792,34.889817,246.2,0.03238021,246.2,,,0.83,-29.3,,9,1.814,38,3.697,-252.6
"2024-03-01 05:54:32.7","2024-03-01 09:01:03.622",32.488792,34.889817,246.33,0.04086394,246.33,,,0.82,-29.3,,9,1.752,38,3.697,-252.8
"2024-03-01 05:54:33.7","2024-03-01 09:01:03.623",32.488792,34.889818,246.6,0.04563819,246.6,,,0.78,-29.32,,10,1.696,37,3.695,-252.8
"2024-03-01 05:54:34.5","2024-03-01 09:01:03.624",32.488792,34.889818,246.55,0.05893106,246.6,,,0.82,-29.31,,10,1.657,38,3.697,-252.5
"2024-03-01 05:54:35.7","2024-03-01 09:01:03.625",32.488792,34.889818,246.58,0.04600422,246.58,,,0.82,-29.29,,10,1.604,38,3.697,-252.8
"2024-03-01 05:54:36.7","2024-03-01 09:01:03.625",32.488792,34.889819,246.55,0.02401865,246.55,,,0.82,-29.29,,10,1.567,37,3.695,-252.6
"2024-03-01 05:54:37.7","2024-03-01 09:01:03.626",32.488792,34.889819,246.44,0.02625781,246.44,,,0.85,-29.31,,10,1.533,37,3.695,-252.6
"2024-03-01 05:54:38.6","2024-03-01 09:01:03.626",32.488792,34.889819,246.41,0.02726682,246.43,,,0.81,-29.3,,10,1.507,37,3.693,-252.6
"2024-03-01 05:54:39.7","2024-03-01 09:01:03.627",32.488792,34.889822,246.39,0.04889689,246.39,,,0.82,-29.3,,11,1.474,37,3.695,-252.8
"2024-03-01 05:54:40.7","2024-03-01 09:01:03.631",32.488792,34.889825,246.51,0.04784757,246.51,,,0.82,-29.31,,11,1.442,37,3.693,-252.8
"2024-03-01 05:54:41.7","2024-03-01 09:01:03.632",32.488792,34.889826,246.62,0.05443488,246.62,,,0.85,-29.31,,10,1.418,38,3.699,-252.8
"2024-03-01 05:54:42.7","2024-03-01 09:01:03.632",32.488792,34.889827,246.56,0.05319424,246.56,,,0.83,-29.3,,11,1.395,38,3.697,-252.5
"2024-03-01 05:54:43.7","2024-03-01 09:01:03.633",32.488793,34.889829,246.41,0.03433537,246.41,,,0.83,-29.31,,11,1.369,38,3.697,-252.8
"2024-03-01 05:54:44.7","2024-03-01 09:01:03.633",32.488794,34.889833,246.61,0.02454047,246.61,,,0.81,-29.31,,12,1.337,38,3.697,-252.8
"2024-03-01 05:54:45.7","2024-03-01 09:01:03.634",32.488796,34.889838,246.72,0.02419519,246.72,,,0.8,-29.32,,12,1.299,38,3.697,-252.5
"2024-03-01 05:54:46.7","2024-03-01 09:01:03.634",32.488797,34.889843,246.72,0.0259138,246.72,,,0.8,-29.33,,12,1.267,38,3.697,-252.6
"2024-03-01 05:54:47.7","2024-03-01 09:01:03.635",32.488798,34.889846,246.69,0.02206175,246.69,,,0.82,-29.33,,12,1.241,38,3.697,-252.5
"2024-03-01 05:54:48.7","2024-03-01 09:01:03.635",32.488799,34.889849,246.54,0.03182932,246.54,,,0.82,-29.31,,12,1.219,37,3.693,-252.6
"2024-03-01 05:54:49.7","2024-03-01 09:01:03.635",32.488800,34.889852,246.56,0.03140636,246.56,,,0.83,-29.3,,12,1.198,38,3.697,-252.5
"2024-03-01 05:54:50.7","2024-03-01 09:01:03.636",32.488801,34.889855,246.5,0.02054146,246.5,,,0.83,-29.31,,12,1.186,37,3.695,-252.6
"2024-03-01 05:54:51.7","2024-03-01 09:01:03.636",32.488801,34.889858,246.46,0.01928253,246.46,,,0.81,-29.33,,12,1.178,37,3.695,-252.5
"2024-03-01 05:54:52.7","2024-03-01 09:01:03.636",32.488802,34.889860,246.54,0.01748394,246.54,,,0.8,-29.33,,12,1.172,38,3.697,-252.5
"2024-03-01 05:54:53.7","2024-03-01 09:01:03.637",32.488803,34.889862,246.44,0.03160684,246.44,,,0.83,-29.32,,12,1.165,37,3.693,-252.6
"2024-03-01 05:54:54.7","2024-03-01 09:01:03.637",32.488803,34.889864,246.45,0.023748,246.45,,,0.87,-29.3,,11,1.162,38,3.697,-252.4
"2024-03-01 05:54:55.7","2024-03-01 09:01:03.637",32.488804,34.889866,246.5,0.04286335,246.5,,,0.87,-29.28,,11,1.164,38,3.697,-252.6
"2024-03-01 05:54:56.7","2024-03-01 09:01:03.638",32.488804,34.889868,246.6,0.04513706,246.6,,,0.88,-29.29,,11,1.168,37,3.695,-252.4
"2024-03-01 05:54:57.7","2024-03-01 09:01:03.638",32.488805,34.889870,246.36,0.02274682,246.36,,,0.87,-29.29,,11,1.17,37,3.695,-252.5
"2024-03-01 05:54:58.7","2024-03-01 09:01:03.639",32.488805,34.889871,246.35,0.05004011,246.35,,,0.85,-29.3,,11,1.173,38,3.697,-252.2
"2024-03-01 05:54:59.7","2024-03-01 09:01:03.639",32.488805,34.889873,246.54,0.04763832,246.54,,,0.85,-29.28,,11,1.175,38,3.697,-252.4
"2024-03-01 05:55:00.7","2024-03-01 09:01:03.639",32.488805,34.889874,246.61,0.02943401,246.61,,,0.83,-29.28,,11,1.178,38,3.695,-252.4
"2024-03-01 05:55:01.7","2024-03-01 09:01:03.64",32.488806,34.889876,246.74,0.03868817,246.74,,,0.85,-29.3,,11,1.183,37,3.695,-252.4
"2024-03-01 05:55:02.7","2024-03-01 09:01:03.64",32.488806,34.889877,246.63,0.02255252,246.63,,,0.82,-29.32,,11,1.188,37,3.695,-252.4
"2024-03-01 05:55:03.7","2024-03-01 09:01:03.64",32.488806,34.889878,246.68,0.02417917,246.68,,,0.85,-29.31,,11,1.191,37,3.695,-252.4
"2024-03-01 05:55:04.7","2024-03-01 09:01:03.641",32.488806,34.889879,246.86,0.01686202,246.86,,,0.86,-29.3,,11,1.193,37,3.695,-252.4
"2024-03-01 05:55:05.7","2024-03-01 09:01:03.641",32.488806,34.889880,246.83,0.02363977,246.83,,,0.85,-29.28,,11,1.197,37,3.695,-252.2
"2024-03-01 05:55:06.6","2024-03-01 09:01:03.642",32.488806,34.889882,246.71,0.02792607,246.71,,,0.87,-29.28,,12,1.198,37,3.695,-252.2
"2024-03-01 05:55:07.6","2024-03-01 09:01:03.642",32.488806,34.889883,246.64,0.02426171,246.64,,,0.86,-29.31,,12,1.199,37,3.695,-252.1
"2024-03-01 05:55:08.6","2024-03-01 09:01:03.642",32.488806,34.889885,246.67,0.02583763,246.67,,,0.85,-29.3,,12,1.2,37,3.695,-252.2
"2024-03-01 05:55:09.6","2024-03-01 09:01:03.643",32.488806,34.889886,246.72,0.02694676,246.73,,,0.82,-29.28,,12,1.202,37,3.695,-252.1
"2024-03-01 05:55:10.6","2024-03-01 09:01:03.643",32.488806,34.889887,246.69,0.04259361,246.69,,,0.85,-29.29,,12,1.204,38,3.697,-252.2
"2024-03-01 05:55:11.6","2024-03-01 09:01:03.643",32.488805,34.889889,246.6,0.03964745,246.6,,,0.86,-29.27,,12,1.207,38,3.697,-252.2
"2024-03-01 05:55:12.6","2024-03-01 09:01:03.644",32.488805,34.889890,246.78,0.04944808,246.77,,,0.87,-29.27,,12,1.212,38,3.697,-252
"2024-03-01 05:55:13.6","2024-03-01 09:01:03.644",32.488805,34.889891,246.87,0.03302213,246.87,,,0.86,-29.27,,12,1.216,38,3.695,-252
"2024-03-01 05:55:14.6","2024-03-01 09:01:03.712",32.488805,34.889892,246.83,0.03258469,246.83,,,0.82,-29.3,,12,1.219,37,3.693,-252.1
"2024-03-01 05:55:15.5","2024-03-01 09:01:03.712",32.488806,34.889893,246.9,0.04640138,246.9,,,0.81,-29.28,,13,1.22,38,3.697,-252
"2024-03-01 05:55:16.6","2024-03-01 09:01:03.713",32.488806,34.889893,246.75,0.02695379,246.77,,,0.83,-29.29,,13,1.218,37,3.695,-252.2
"2024-03-01 05:55:17.6","2024-03-01 09:01:03.713",32.488806,34.889894,246.53,0.03366024,246.53,,,0.85,-29.28,,13,1.216,37,3.691,-252.2
"2024-03-01 05:55:18.6","2024-03-01 09:01:03.713",32.488806,34.889894,246.5,0.04981462,246.5,,,0.83,-29.3,,13,1.215,37,3.693,-252
"2024-03-01 05:55:19.6","2024-03-01 09:01:03.713",32.488806,34.889894,246.51,0.04128795,246.5,,,0.81,-29.3,,12,1.216,37,3.691,-252
"2024-03-01 05:55:20.6","2024-03-01 09:01:03.714",32.488806,34.889895,246.73,0.06774826,246.73,,,0.81,-29.29,,12,1.22,37,3.693,-251.9
"2024-03-01 05:55:21.6","2024-03-01 09:01:03.714",32.488807,34.889896,246.79,0.03624239,246.79,,,0.83,-29.3,,12,1.224,37,3.695,-252
"2024-03-01 05:55:22.6","2024-03-01 09:01:03.714",32.488807,34.889896,246.56,0.08640979,246.58,,,0.8,-29.3,,12,1.227,37,3.695,-252
"2024-03-01 05:55:23.6","2024-03-01 09:01:03.715",32.488807,34.889896,246.51,0.03671321,246.52,,,0.85,-29.29,,12,1.23,37,3.695,-252.2
"2024-03-01 05:55:24.6","2024-03-01 09:01:03.715",32.488807,34.889897,246.55,0.02550213,246.55,,,0.83,-29.28,,12,1.232,37,3.695,-251.9
"2024-03-01 05:55:25.6","2024-03-01 09:01:03.715",32.488808,34.889897,246.68,0.03123924,246.68,,,0.83,-29.28,,12,1.233,37,3.693,-252
"2024-03-01 05:55:26.6","2024-03-01 09:01:03.716",32.488808,34.889897,246.82,0.02392285,246.82,,,0.83,-29.27,,12,1.236,37,3.695,-252.1
"2024-03-01 05:55:27.6","2024-03-01 09:01:03.716",32.488809,34.889897,246.76,0.03580749,246.76,,,0.85,-29.27,,12,1.237,37,3.695,-251.6
"2024-03-01 05:55:28.6","2024-03-01 09:01:03.716",32.488809,34.889897,246.77,0.02949615,246.77,,,0.85,-29.27,,12,1.239,37,3.693,-252
"2024-03-01 05:55:29.6","2024-03-01 09:01:03.717",32.488809,34.889897,246.64,0.02459033,246.64,,,0.87,-29.28,,12,1.241,37,3.695,-252
"2024-03-01 05:55:30.6","2024-03-01 09:01:03.717",32.488810,34.889897,246.63,0.03145972,246.63,,,0.87,-29.29,,12,1.243,37,3.693,-251.9
"2024-03-01 05:55:31.6","2024-03-01 09:01:03.717",32.488810,34.889897,246.64,0.03360132,246.64,,,0.87,-29.28,,12,1.243,37,3.693,-252
"2024-03-01 05:55:32.6","2024-03-01 09:01:03.717",32.488810,34.889897,246.65,0.02620117,246.65,,,0.86,-29.28,,12,1.244,37,3.693,-252
"2024-03-01 05:55:33.6","2024-03-01 09:01:03.718",32.488811,34.889897,246.55,0.03150759,246.55,,,0.85,-29.26,,12,1.245,37,3.693,-252
"2024-03-01 05:55:34.6","2024-03-01 09:01:03.718",32.488811,34.889896,246.52,0.02644274,246.52,,,0.83,-29.28,,12,1.245,37,3.693,-252.1
"2024-03-01 05:55:35.6","2024-03-01 09:01:03.718",32.488811,34.889896,246.8,0.05344825,246.8,,,0.83,-29.29,,12,1.246,37,3.693,-251.8
"2024-03-01 05:55:36.6","2024-03-01 09:01:03.719",32.488811,34.889896,246.86,0.02857924,246.86,,,0.85,-29.31,,12,1.246,37,3.693,-251.9
"2024-03-01 05:55:37.6","2024-03-01 09:01:03.719",32.488811,34.889896,246.77,0.0340846,246.77,,,0.85,-29.28,,12,1.247,37,3.693,-251.8
"2024-03-01 05:55:38.6","2024-03-01 09:01:03.719",32.488811,34.889897,246.8,0.02321609,246.8,,,0.88,-29.29,,13,1.24,37,3.693,-251.9
"2024-03-01 05:55:39.6","2024-03-01 09:01:03.72",32.488811,34.889898,246.67,0.04279626,246.67,,,0.85,-29.29,,13,1.229,37,3.693,-251.9
"2024-03-01 05:55:40.6","2024-03-01 09:01:03.72",32.488811,34.889899,246.56,0.04636478,246.56,,,0.86,-29.28,,13,1.221,37,3.693,-251.8
"2024-03-01 05:55:41.6","2024-03-01 09:01:03.72",32.488810,34.889899,246.66,0.07261886,246.66,,,0.83,-29.29,,13,1.211,37,3.693,-251.9
"2024-03-01 05:55:42.6","2024-03-01 09:01:03.72",32.488810,34.889900,246.67,0.03493133,246.67,,,0.86,-29.27,,13,1.201,37,3.693,-251.8
"2024-03-01 05:55:43.6","2024-03-01 09:01:03.721",32.488810,34.889901,246.73,0.03111618,246.73,,,0.86,-29.28,,13,1.193,37,3.693,-252
"2024-03-01 05:55:44.6","2024-03-01 09:01:03.721",32.488810,34.889902,246.84,0.02749912,246.84,,,0.86,-29.29,,13,1.187,37,3.693,-251.8
"2024-03-01 05:55:45.6","2024-03-01 09:01:03.721",32.488809,34.889902,246.75,0.02716813,246.77,,,0.87,-29.29,,13,1.179,37,3.693,-251.9
"2024-03-01 05:55:46.6","2024-03-01 09:01:03.722",32.488809,34.889903,246.58,0.03414479,246.58,,,0.88,-29.29,,13,1.171,37,3.693,-251.6
"2024-03-01 05:55:47.6","2024-03-01 09:01:03.722",32.488808,34.889903,246.78,0.0270966,246.77,,,0.86,-29.3,,13,1.163,37,3.695,-252
"2024-03-01 05:55:48.6","2024-03-01 09:01:03.722",32.488808,34.889903,246.74,0.02158349,246.73,,,0.82,-29.29,,14,1.154,37,3.693,-251.8
"2024-03-01 05:55:49.6","2024-03-01 09:01:03.726",32.488808,34.889902,246.83,0.02284187,246.84,,,0.81,-29.3,,14,1.147,37,3.695,-251.8
"2024-03-01 05:55:50.6","2024-03-01 09:01:03.726",32.488808,34.889902,246.8,0.07213306,246.8,,,0.8,-29.3,,14,1.142,37,3.693,-251.8
"2024-03-01 05:55:51.6","2024-03-01 09:01:03.727",32.488807,34.889901,246.82,0.05789223,246.82,,,0.81,-29.3,,14,1.136,38,3.695,-251.8
"2024-03-01 05:55:52.6","2024-03-01 09:01:03.727",32.488807,34.889901,246.73,0.07016245,246.73,,,0.8,-29.29,,14,1.13,37,3.693,-251.6
"2024-03-01 05:55:53.6","2024-03-01 09:01:03.727",32.488807,34.889900,246.89,0.0629352,246.89,,,0.82,-29.29,,14,1.123,37,3.693,-251.8
"2024-03-01 05:55:54.6","2024-03-01 09:01:03.728",32.488807,34.889899,246.93,0.07127564,246.93,,,0.82,-29.29,,14,1.118,37,3.693,-251.8
"2024-03-01 05:55:55.6","2024-03-01 09:01:03.728",32.488806,34.889899,246.9,0.07306569,246.9,,,0.83,-29.29,,15,1.103,37,3.693,-251.8
"2024-03-01 05:55:56.5","2024-03-01 09:01:03.728",32.488806,34.889900,246.9,0.0321543,246.91,,,0.82,-29.29,,15,1.085,37,3.691,-251.8
"2024-03-01 05:55:57.6","2024-03-01 09:01:03.729",32.488806,34.889900,246.95,0.02630409,246.95,,,0.81,-29.3,,15,1.064,37,3.693,-251.6
"2024-03-01 05:55:58.6","2024-03-01 09:01:03.729",32.488805,34.889901,246.9,0.04031975,246.9,,,0.79,-29.3,,15,1.046,38,3.699,-251.6
"2024-03-01 05:55:59.6","2024-03-01 09:01:03.729",32.488805,34.889901,246.9,0.02202636,246.9,,,0.79,-29.29,,15,1.027,37,3.695,-251.8
"2024-03-01 05:56:00.6","2024-03-01 09:01:03.73",32.488805,34.889901,246.95,0.02935983,246.95,,,0.81,-29.31,,15,1.01,37,3.693,-251.8
"2024-03-01 05:56:01.6","2024-03-01 09:01:03.73",32.488805,34.889901,246.93,0.01609531,246.93,,,0.79,-29.31,,15,0.9927,37,3.691,-251.8
"2024-03-01 05:56:02.6","2024-03-01 09:01:03.73",32.488804,34.889902,246.86,0.02527616,246.86,,,0.8,-29.32,,15,0.9756,37,3.691,-251.6
"2024-03-01 05:56:03.6","2024-03-01 09:01:03.731",32.488804,34.889902,246.89,0.01962839,246.89,,,0.8,-29.31,,15,0.959,37,3.693,-251.6
"2024-03-01 05:56:04.6","2024-03-01 09:01:03.731",32.488804,34.889902,246.95,0.03084812,246.95,,,0.8,-29.3,,15,0.9429,37,3.691,-251.6
"2024-03-01 05:56:05.6","2024-03-01 09:01:03.731",32.488804,34.889902,246.89,0.02335508,246.89,,,0.83,-29.31,,15,0.9277,37,3.693,-251.6
"2024-03-01 05:56:06.6","2024-03-01 09:01:03.732",32.488804,34.889901,246.76,0.02414472,246.76,,,0.83,-29.3,,15,0.9146,37,3.695,-251.6
"2024-03-01 05:56:07.6","2024-03-01 09:01:03.732",32.488804,34.889901,246.86,0.0293767,246.86,,,0.81,-29.32,,15,0.9038,37,3.693,-251.5
"2024-03-01 05:56:08.6","2024-03-01 09:01:03.732",32.488804,34.889901,246.9,0.02973102,246.9,,,0.82,-29.31,,15,0.8916,38,3.697,-251.2
"2024-03-01 05:56:09.6","2024-03-01 09:01:03.733",32.488804,34.889901,246.75,0.02199181,246.75,,,0.85,-29.3,,15,0.8799,37,3.695,-251.5
"2024-03-01 05:56:10.6","2024-03-01 09:01:03.733",32.488804,34.889901,246.66,0.02519067,246.66,,,0.87,-29.29,,15,0.8687,37,3.695,-251.6
"2024-03-01 05:56:11.6","2024-03-01 09:01:03.733",32.488804,34.889901,246.87,0.02114509,246.85,,,0.86,-29.27,,14,0.8589,37,3.693,-251.4
"2024-03-01 05:56:12.6","2024-03-01 09:01:03.734",32.488804,34.889900,247.01,0.02259604,247.01,,,0.86,-29.28,,15,0.8496,37,3.693,-251.4
"2024-03-01 05:56:13.6","2024-03-01 09:01:03.734",32.488804,34.889900,247,0.0226,247,,,0.86,-29.3,,15,0.8408,37,3.693,-251.4
"2024-03-01 05:56:14.6","2024-03-01 09:01:03.734",32.488804,34.889900,246.99,0.02242484,247,,,0.88,-29.29,,14,0.8325,37,3.693,-251.6
"2024-03-01 05:56:15.6","2024-03-01 09:01:03.735",32.488804,34.889900,246.88,0.03559527,246.88,,,0.89,-29.28,,15,0.8208,37,3.695,-251.5
"2024-03-01 05:56:16.6","2024-03-01 09:01:03.735",32.488804,34.889899,247.02,0.03384109,247.02,,,0.88,-29.26,,15,0.8086,37,3.689,-251.6
"2024-03-01 05:56:17.6","2024-03-01 09:01:03.736",32.488805,34.889898,246.99,0.01649552,247.01,,,0.91,-29.26,,15,0.8008,37,3.689,-251.4
"2024-03-01 05:56:18.6","2024-03-01 09:01:03.736",32.488805,34.889896,246.79,0.02809489,246.79,,,0.91,-29.26,,15,0.7896,37,3.689,-251.5
"2024-03-01 05:56:19.7","2024-03-01 09:01:03.736",32.488805,34.889895,246.83,0.02366802,246.83,,,0.87,-29.27,,15,0.7798,37,3.689,-251.4
"2024-03-01 05:56:20.6","2024-03-01 09:01:03.736",32.488805,34.889893,246.89,0.02676633,246.86,,,0.83,-29.28,,15,0.772,37,3.693,-251.5
"2024-03-01 05:56:21.6","2024-03-01 09:01:03.737",32.488805,34.889892,247.02,0.04293421,247.02,,,0.82,-29.29,,15,0.7646,38,3.695,-251.5
"2024-03-01 05:56:22.6","2024-03-01 09:01:03.737",32.488806,34.889891,246.91,0.03435008,246.91,,,0.8,-29.29,,15,0.7568,37,3.693,-251.5
"2024-03-01 05:56:23.6","2024-03-01 09:01:03.737",32.488806,34.889890,246.82,0.02388321,246.82,,,0.78,-29.27,,15,0.75,37,3.693,-251.4
"2024-03-01 05:56:24.7","2024-03-01 09:01:03.738",32.488806,34.889889,246.84,0.01973467,246.84,,,0.82,-29.28,,15,0.7417,37,3.691,-251.2
"2024-03-01 05:56:25.7","2024-03-01 09:01:03.738",32.488806,34.889889,246.78,0.02459512,246.78,,,0.8,-29.29,,15,0.7358,37,3.691,-251.4
"2024-03-01 05:56:26.6","2024-03-01 09:01:03.738",32.488806,34.889888,246.87,0.03542765,246.84,,,0.81,-29.29,,15,0.73,37,3.691,-251.5
"2024-03-01 05:56:27.7","2024-03-01 09:01:03.739",32.488806,34.889887,246.98,0.03378522,246.98,,,0.83,-29.3,,15,0.7246,37,3.691,-251.4
"2024-03-01 05:56:28.6","2024-03-01 09:01:03.739",32.488806,34.889887,246.93,0.03234058,246.94,,,0.88,-29.29,,15,0.7207,37,3.693,-251.4
"2024-03-01 05:56:29.6","2024-03-01 09:01:03.739",32.488806,34.889886,246.78,0.03050951,246.8,,,0.91,-29.27,,15,0.7168,37,3.695,-251.2
"2024-03-01 05:56:30.7","2024-03-01 09:01:03.74",32.488807,34.889886,246.78,0.02714655,246.78,,,0.9,-29.28,,15,0.7129,37,3.693,-251.2
"2024-03-01 05:56:31.6","2024-03-01 09:01:03.74",32.488807,34.889885,246.87,0.03436707,246.87,,,0.86,-29.28,,16,0.71,37,3.691,-251.4
"2024-03-01 05:56:32.6","2024-03-01 09:01:03.74",32.488807,34.889884,246.85,0.0249038,246.85,,,0.83,-29.28,,16,0.7065,37,3.691,-251.4
"2024-03-01 05:56:33.6","2024-03-01 09:01:03.741",32.488807,34.889884,246.83,0.02326616,246.83,,,0.85,-29.27,,16,0.7036,36,3.689,-251.2
"2024-03-01 05:56:34.6","2024-03-01 09:01:03.741",32.488807,34.889883,246.79,0.0398042,246.79,,,0.87,-29.27,,16,0.7017,37,3.691,-251.4
"2024-03-01 05:56:35.6","2024-03-01 09:01:03.741",32.488807,34.889883,246.77,0.02585487,246.77,,,0.9,-29.28,,16,0.6987,37,3.691,-251.2
"2024-03-01 05:56:36.6","2024-03-01 09:01:03.742",32.488807,34.889883,246.86,0.03229734,246.86,,,0.88,-29.29,,16,0.6968,37,3.693,-251.5
"2024-03-01 05:56:37.5","2024-03-01 09:01:03.742",32.488807,34.889882,246.82,0.01979991,246.82,,,0.88,-29.3,,16,0.6948,37,3.691,-251.2
"2024-03-01 05:56:38.6","2024-03-01 09:01:03.743",32.488807,34.889882,246.69,0.02101602,246.69,,,0.89,-29.28,,16,0.6909,37,3.691,-251.4
"2024-03-01 05:56:39.6","2024-03-01 09:01:03.743",32.488807,34.889882,246.63,0.02195605,246.63,,,0.88,-29.28,,16,0.689,37,3.689,-251.1
"2024-03-01 05:56:40.6","2024-03-01 09:01:03.743",32.488807,34.889882,246.82,0.02305936,246.82,,,0.87,-29.27,,16,0.6865,36,3.689,-251.4
"2024-03-01 05:56:41.6","2024-03-01 09:01:03.744",32.488807,34.889882,246.87,0.02525852,246.87,,,0.87,-29.28,,16,0.6846,37,3.691,-251.4
"2024-03-01 05:56:42.6","2024-03-01 09:01:03.744",32.488807,34.889882,246.96,0.03210824,246.96,,,0.85,-29.27,,16,0.6836,37,3.691,-251.1
"2024-03-01 05:56:43.6","2024-03-01 09:01:03.744",32.488807,34.889882,246.99,0.02599767,246.99,,,0.85,-29.26,,16,0.6807,36,3.688,-251.4
"2024-03-01 05:56:44.6","2024-03-01 09:01:03.745",32.488807,34.889882,246.99,0.02552791,246.98,,,0.86,-29.28,,15,0.6797,36,3.689,-251.2
"2024-03-01 05:56:45.6","2024-03-01 09:01:03.745",32.488807,34.889882,247.2,0.04432416,247.2,,,0.87,-29.28,,15,0.6816,37,3.691,-251.2
"2024-03-01 05:56:46.6","2024-03-01 09:01:03.745",32.488807,34.889881,247.12,0.03661019,247.12,,,0.85,-29.27,,15,0.6836,37,3.691,-251.4
"2024-03-01 05:56:47.6","2024-03-01 09:01:03.746",32.488807,34.889881,247.06,0.03285239,247.06,,,0.83,-29.27,,15,0.6846,36,3.688,-251.1
"2024-03-01 05:56:48.6","2024-03-01 09:01:03.746",32.488808,34.889880,247.23,0.02686237,247.22,,,0.82,-29.3,,15,0.6929,36,3.689,-251.2
"2024-03-01 05:56:49.6","2024-03-01 09:01:03.747",32.488808,34.889880,247.13,0.03065433,247.13,,,0.85,-29.29,,16,0.6987,37,3.691,-251.2
"2024-03-01 05:56:50.6","2024-03-01 09:01:03.747",32.488808,34.889879,247.09,0.03186012,247.09,,,0.87,-29.3,,16,0.6987,37,3.689,-251.1
"2024-03-01 05:56:51.6","2024-03-01 09:01:03.747",32.488808,34.889878,247.14,0.02958235,247.14,,,0.87,-29.3,,16,0.7007,37,3.691,-251.1
"2024-03-01 05:56:52.6","2024-03-01 09:01:03.748",32.488808,34.889877,247.05,0.02541467,247.05,,,0.86,-29.3,,16,0.7046,37,3.691,-251.4
"2024-03-01 05:56:53.6","2024-03-01 09:01:03.748",32.488808,34.889876,246.96,0.03377941,246.96,,,0.83,-29.29,,16,0.7046,37,3.691,-251.1
"2024-03-01 05:56:54.6","2024-03-01 09:01:03.752",32.488809,34.889875,246.87,0.03065868,246.87,,,0.79,-29.27,,16,0.7046,37,3.689,-251.1
"2024-03-01 05:56:55.6","2024-03-01 09:01:03.753",32.488809,34.889874,247.12,0.02534236,247.12,,,0.83,-29.28,,16,0.7065,37,3.691,-251.1
"2024-03-01 05:56:56.6","2024-03-01 09:01:03.753",32.488809,34.889873,247.07,0.025725,247.07,,,0.85,-29.28,,16,0.7065,37,3.689,-251.2
"2024-03-01 05:56:57.6","2024-03-01 09:01:03.753",32.488809,34.889872,247.18,0.01872999,247.18,,,0.82,-29.27,,16,0.7065,36,3.689,-251.2
